_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress	foc_base	soc_vector	pam_cluster	is_medoid
herroepen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.07838136992499198	-0.02186255864405884	NA	NA	nobound	384	lex	5_5	1	selection	FOC	282	nav	4_4	234	herroepen	0.2132303901815459	BOW	nav_FOC	c3	0
herroepen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.07519005203012245	-0.03246514742003409	NA	NA	nobound	384	lex	5_5	1	selection	FOC	384	all	4_4	234	herroepen	0.21189098200861495	BOW	all_FOC	c3	0
herroepen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	0.05086345608461303	-0.04519859917263807	NA	NA	nobound	525	lex	5_5	1	no	5000	5000	nav	4_4	235	herroepen	0.2544934901891409	BOW	nav_5000	c3	0
herroepen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	0.1182414196953477	-0.18396899899749908	NA	NA	nobound	525	lex	5_5	1	no	5000	5000	all	4_4	235	herroepen	0.23159684589388693	BOW	all_5000	c2	0
herroepen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.08121512056381966	-0.01604846293161493	NA	NA	nobound	525	lex	5_5	1	no	FOC	377	nav	4_4	235	herroepen	0.21981410595629058	BOW	nav_FOC	c3	0
herroepen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.08871650844785275	-0.03255810086202687	NA	NA	nobound	525	lex	5_5	1	no	FOC	525	all	4_4	235	herroepen	0.21622651664569517	BOW	all_FOC	c3	0
herroepen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.058714023555991555	-0.011766112339155376	NA	NA	nobound	519	all	5_5	1	weight	5000	5000	nav	4_4	236	herroepen	0.19048738286485692	BOW	nav_5000	c1	0
herroepen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	0.01096541358435007	-0.14728038002697902	NA	NA	nobound	519	all	5_5	1	weight	5000	5000	all	4_4	236	herroepen	0.2373958195330078	BOW	all_5000	c2	0
herroepen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.1490165319615626	-8.639842118526061e-4	NA	NA	nobound	519	all	5_5	1	weight	FOC	282	nav	4_4	236	herroepen	0.17251613347501996	BOW	nav_FOC	c3	0
herroepen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.14401522079550833	-0.008555705305136156	NA	NA	nobound	519	all	5_5	1	weight	FOC	519	all	4_4	236	herroepen	0.17549687603873618	BOW	all_FOC	c3	0
herroepen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.12889210180384314	0.13619494987084188	NA	NA	nobound	519	all	5_5	1	selection	5000	5000	nav	4_4	236	herroepen	0.2316587114835964	BOW	nav_5000	c7	0
herroepen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	0.26689868561179503	-0.1032291111797936	NA	NA	nobound	519	all	5_5	1	selection	5000	5000	all	4_4	236	herroepen	0.27705086142368124	BOW	all_5000	c2	0
herroepen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.029544427346292215	0.0761340047603121	NA	NA	nobound	519	all	5_5	1	selection	FOC	282	nav	4_4	236	herroepen	0.21989499273534716	BOW	nav_FOC	c5	0
herroepen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	-0.020195347134934535	0.0600585935202323	NA	NA	nobound	519	all	5_5	1	selection	FOC	519	all	4_4	236	herroepen	0.22782220128245184	BOW	all_FOC	c5	0
herroepen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.19213325129447556	0.22265566827564326	NA	NA	nobound	743	all	5_5	1	no	5000	5000	nav	4_4	236	herroepen	0.2293818186636189	BOW	nav_5000	c7	0
herroepen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	0.4640854067066217	-0.07410212216642745	NA	NA	nobound	743	all	5_5	1	no	5000	5000	all	4_4	236	herroepen	0.245285417046301	BOW	all_5000	c2	0
herroepen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.002392336124498975	0.13214044860574636	NA	NA	nobound	743	all	5_5	1	no	FOC	377	nav	4_4	236	herroepen	0.22651220218280327	BOW	nav_FOC	c7	0
herroepen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	0.011332412420212119	0.14416474664793283	NA	NA	nobound	743	all	5_5	1	no	FOC	743	all	4_4	236	herroepen	0.22366763516167587	BOW	all_FOC	c7	0
herroepen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.1339909521593469	-0.1654102365959377	NA	NA	nobound	270	lex	3_3	1	weight	5000	5000	nav	4_4	229	herroepen	0.17350126613835323	BOW	nav_5000	c6	0
herroepen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.014596643519992293	-0.20260718822591706	NA	NA	nobound	270	lex	3_3	1	weight	5000	5000	all	4_4	229	herroepen	0.22786734228111227	BOW	all_5000	c2	0
herroepen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.14175676752704033	-0.10973882234805099	NA	NA	nobound	270	lex	3_3	1	weight	FOC	191	nav	4_4	229	herroepen	0.22250706042607174	BOW	nav_FOC	c6	0
herroepen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.1377513932944464	-0.11288602488714554	NA	NA	nobound	270	lex	3_3	1	weight	FOC	270	all	4_4	229	herroepen	0.21005410788801968	BOW	all_FOC	c6	0
herroepen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.0685067989072022	-0.15559112275214754	NA	NA	nobound	270	lex	3_3	1	selection	5000	5000	nav	4_4	229	herroepen	0.23185094419049154	BOW	nav_5000	c6	0
herroepen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	0.0450380597707997	-0.22277269243033368	NA	NA	nobound	270	lex	3_3	1	selection	5000	5000	all	4_4	229	herroepen	0.23347362640096378	BOW	all_5000	c2	0
herroepen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.10309520614447776	-0.10281335934777089	NA	NA	nobound	270	lex	3_3	1	selection	FOC	191	nav	4_4	229	herroepen	0.23861999829496353	BOW	nav_FOC	c6	0
herroepen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.09904284430943334	-0.10781760057254444	NA	NA	nobound	270	lex	3_3	1	selection	FOC	270	all	4_4	229	herroepen	0.23706083221820082	BOW	all_FOC	c6	0
herroepen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.07367144298800497	-0.19857934787101642	NA	NA	nobound	314	lex	3_3	1	no	5000	5000	nav	4_4	233	herroepen	0.24186961158684905	BOW	nav_5000	c6	0
herroepen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	0.070733578579633	-0.24950142906162606	NA	NA	nobound	314	lex	3_3	1	no	5000	5000	all	4_4	233	herroepen	0.22815486146610878	BOW	all_5000	c2	0
herroepen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.13130234523988063	-0.1204313166543244	NA	NA	nobound	314	lex	3_3	1	no	FOC	222	nav	4_4	233	herroepen	0.24106795752550966	BOW	nav_FOC	c6	0
herroepen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.1422284265872113	-0.13108721877745433	NA	NA	nobound	314	lex	3_3	1	no	FOC	314	all	4_4	233	herroepen	0.2268506941477308	BOW	all_FOC	c6	0
herroepen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.12013554150665309	-0.13443235940410286	NA	NA	nobound	368	all	3_3	1	weight	5000	5000	nav	4_4	236	herroepen	0.18398907557173397	BOW	nav_5000	c6	0
herroepen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	2.283785661885695e-4	-0.20993221800611034	NA	NA	nobound	368	all	3_3	1	weight	5000	5000	all	4_4	236	herroepen	0.2412018419955935	BOW	all_5000	c2	0
herroepen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.15782819058113892	-0.08342237196807527	NA	NA	nobound	368	all	3_3	1	weight	FOC	191	nav	4_4	236	herroepen	0.2153452472258738	BOW	nav_FOC	c6	0
herroepen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.16152099623273425	-0.09223859516288364	NA	NA	nobound	368	all	3_3	1	weight	FOC	368	all	4_4	236	herroepen	0.19618507309312272	BOW	all_FOC	c6	0
herroepen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.2129033754541457	0.11359507893280477	NA	NA	nobound	368	all	3_3	1	selection	5000	5000	nav	4_4	236	herroepen	0.22249647878651402	BOW	nav_5000	c7	0
herroepen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	0.27655105609841263	-0.1807021670694476	NA	NA	nobound	368	all	3_3	1	selection	5000	5000	all	4_4	236	herroepen	0.25048476556906163	BOW	all_5000	c7	0
herroepen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.04766683182833424	0.028995771809101945	NA	NA	nobound	368	all	3_3	1	selection	FOC	191	nav	4_4	236	herroepen	0.22770590149997888	BOW	nav_FOC	c7	0
herroepen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.05106898186228523	0.013369271286710676	NA	NA	nobound	368	all	3_3	1	selection	FOC	368	all	4_4	236	herroepen	0.21842932701692713	BOW	all_FOC	c7	0
herroepen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	0.24117756563238424	0.1529404558749434	NA	NA	nobound	451	all	3_3	1	no	5000	5000	nav	4_4	236	herroepen	0.21498145427322332	BOW	nav_5000	c7	0
herroepen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	0.3583125626983895	-0.13991697043819185	NA	NA	nobound	451	all	3_3	1	no	5000	5000	all	4_4	236	herroepen	0.27093418822960363	BOW	all_5000	c7	0
herroepen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.06327659874908123	0.06011139666565823	NA	NA	nobound	451	all	3_3	1	no	FOC	222	nav	4_4	236	herroepen	0.22394046685076482	BOW	nav_FOC	c7	1
herroepen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	0.0757574753101023	0.0463447139383983	NA	NA	nobound	451	all	3_3	1	no	FOC	451	all	4_4	236	herroepen	0.21967571805367592	BOW	all_FOC	c7	0
herroepen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	-0.16181713458392954	-0.005521349565843858	NA	group1	bound	173	NA	NA	1	weight	5000	5000	nav	4_4	205	herroepen	0.15116266099493267	LEMMAREL	nav_5000	c8	0
herroepen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	0.04220230633442528	-0.09521723208398734	NA	group1	bound	173	NA	NA	1	weight	5000	5000	all	4_4	205	herroepen	0.2036000727803178	LEMMAREL	all_5000	c8	0
herroepen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	-0.21900571326145632	0.01918301235321038	NA	group1	bound	173	NA	NA	1	weight	FOC	83	nav	4_4	205	herroepen	0.19084195003751894	LEMMAREL	nav_FOC	c8	0
herroepen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	-0.2061537151285611	0.007999726662115098	NA	group1	bound	173	NA	NA	1	weight	FOC	173	all	4_4	205	herroepen	0.17263288302566576	LEMMAREL	all_FOC	c8	0
herroepen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	-0.08024897820928735	0.06351779604418387	NA	group1	bound	173	NA	NA	1	selection	5000	5000	nav	4_4	205	herroepen	0.18136877462788842	LEMMAREL	nav_5000	c8	0
herroepen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	0.08368604532425897	-0.09675544211919367	NA	group1	bound	173	NA	NA	1	selection	5000	5000	all	4_4	205	herroepen	0.21841436334846495	LEMMAREL	all_5000	c8	0
herroepen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	-0.18160774525516368	0.060450014877259865	NA	group1	bound	173	NA	NA	1	selection	FOC	83	nav	4_4	205	herroepen	0.1877081176677586	LEMMAREL	nav_FOC	c8	0
herroepen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	-0.15872273866906675	0.06049973434821156	NA	group1	bound	173	NA	NA	1	selection	FOC	173	all	4_4	205	herroepen	0.17558725504176081	LEMMAREL	all_FOC	c8	1
herroepen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	-0.08045679569802576	0.14072703903416142	NA	group1	bound	236	NA	NA	1	no	5000	5000	nav	4_4	224	herroepen	0.2043330330049912	LEMMAREL	nav_5000	c8	0
herroepen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	0.20608220387726034	-0.1600916833872245	NA	group1	bound	236	NA	NA	1	no	5000	5000	all	4_4	224	herroepen	0.24522369830406968	LEMMAREL	all_5000	c8	0
herroepen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	-0.1948413171563187	0.09848072442963275	NA	group1	bound	236	NA	NA	1	no	FOC	101	nav	4_4	224	herroepen	0.20297312698137843	LEMMAREL	nav_FOC	c8	0
herroepen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	-0.16598274896684817	0.10290782464764647	NA	group1	bound	236	NA	NA	1	no	FOC	236	all	4_4	224	herroepen	0.20527904138631003	LEMMAREL	all_FOC	c8	0
herroepen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	-0.15711704706462296	-0.024643451400399242	NA	group2	bound	231	NA	NA	1	weight	5000	5000	nav	4_4	230	herroepen	0.1479671346792473	LEMMAREL	nav_5000	c1	0
herroepen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	0.021484217438786327	-0.1796096921256344	NA	group2	bound	231	NA	NA	1	weight	5000	5000	all	4_4	230	herroepen	0.20819939391863648	LEMMAREL	all_5000	c1	0
herroepen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.21405796864946863	0.02337958548804792	NA	group2	bound	231	NA	NA	1	weight	FOC	126	nav	4_4	230	herroepen	0.15145792996146604	LEMMAREL	nav_FOC	c8	0
herroepen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	-0.20803721970194755	0.0010871565751969729	NA	group2	bound	231	NA	NA	1	weight	FOC	231	all	4_4	230	herroepen	0.1488573507618752	LEMMAREL	all_FOC	c8	0
herroepen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	0.08616496213629374	0.07648314992843082	NA	group2	bound	231	NA	NA	1	selection	5000	5000	nav	4_4	230	herroepen	0.19659071451073784	LEMMAREL	nav_5000	c4	0
herroepen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	0.09716343706896363	-0.16579949112843498	NA	group2	bound	231	NA	NA	1	selection	5000	5000	all	4_4	230	herroepen	0.21566700663425187	LEMMAREL	all_5000	c2	0
herroepen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	-0.1210731648388509	0.07180937820037385	NA	group2	bound	231	NA	NA	1	selection	FOC	126	nav	4_4	230	herroepen	0.18923804982617012	LEMMAREL	nav_FOC	c8	0
herroepen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	-0.09676657494577376	0.06569762925328902	NA	group2	bound	231	NA	NA	1	selection	FOC	231	all	4_4	230	herroepen	0.1882135228737448	LEMMAREL	all_FOC	c8	0
herroepen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	0.11556936090584741	0.10190448320128406	NA	group2	bound	329	NA	NA	1	no	5000	5000	nav	4_4	232	herroepen	0.21090384802590592	LEMMAREL	nav_5000	c4	0
herroepen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	0.1484654356121454	-0.16099494003530299	NA	group2	bound	329	NA	NA	1	no	5000	5000	all	4_4	232	herroepen	0.21991947853771376	LEMMAREL	all_5000	c2	0
herroepen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	-0.09282086351801645	0.10577797657088134	NA	group2	bound	329	NA	NA	1	no	FOC	170	nav	4_4	232	herroepen	0.21229284998431652	LEMMAREL	nav_FOC	c8	0
herroepen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	-0.08150465050476464	0.09645211554100185	NA	group2	bound	329	NA	NA	1	no	FOC	329	all	4_4	232	herroepen	0.20733537489211518	LEMMAREL	all_FOC	c8	0
herroepen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	-0.03944676707442267	-0.011210294115020768	selection2	NA	bound	290	NA	NA	1	weight	5000	5000	nav	4_4	236	herroepen	0.15107106601135198	LEMMAPATH	nav_5000	c1	0
herroepen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	0.03150682757007416	-0.1286766742428265	selection2	NA	bound	290	NA	NA	1	weight	5000	5000	all	4_4	236	herroepen	0.19127315629064195	LEMMAPATH	all_5000	c2	0
herroepen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.11449891174025291	0.025003840971868332	selection2	NA	bound	290	NA	NA	1	weight	FOC	161	nav	4_4	236	herroepen	0.15857870630407234	LEMMAPATH	nav_FOC	c1	0
herroepen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	-0.11541353992673668	0.01576575913190797	selection2	NA	bound	290	NA	NA	1	weight	FOC	290	all	4_4	236	herroepen	0.14839210312986326	LEMMAPATH	all_FOC	c1	0
herroepen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	0.1454254009590273	0.09513896020750803	selection2	NA	bound	290	NA	NA	1	selection	5000	5000	nav	4_4	236	herroepen	0.22549500256826976	LEMMAPATH	nav_5000	c4	0
herroepen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	0.1613261876415319	-0.07307564014973268	selection2	NA	bound	290	NA	NA	1	selection	5000	5000	all	4_4	236	herroepen	0.2104103072131337	LEMMAPATH	all_5000	c2	0
herroepen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	-0.00850436828719342	0.051192541868689614	selection2	NA	bound	290	NA	NA	1	selection	FOC	161	nav	4_4	236	herroepen	0.204558351257392	LEMMAPATH	nav_FOC	c4	0
herroepen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	0.001303091960458974	0.0452068547762559	selection2	NA	bound	290	NA	NA	1	selection	FOC	290	all	4_4	236	herroepen	0.20300415169938368	LEMMAPATH	all_FOC	c4	0
herroepen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	0.19831361955951493	0.1800279619493725	selection2	NA	bound	451	NA	NA	1	no	5000	5000	nav	4_4	236	herroepen	0.19990624060252293	LEMMAPATH	nav_5000	c4	0
herroepen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	0.24805786536948923	-0.01685997847099614	selection2	NA	bound	451	NA	NA	1	no	5000	5000	all	4_4	236	herroepen	0.21650409639964985	LEMMAPATH	all_5000	c4	0
herroepen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	0.012393650389734525	0.0879793782007571	selection2	NA	bound	451	NA	NA	1	no	FOC	239	nav	4_4	236	herroepen	0.2151050550629252	LEMMAPATH	nav_FOC	c4	0
herroepen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	0.019161583992150965	0.09099081101157347	selection2	NA	bound	451	NA	NA	1	no	FOC	451	all	4_4	236	herroepen	0.20604857685879124	LEMMAPATH	all_FOC	c4	0
herroepen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	-0.047724658018860715	0.006493321387284948	selection3	NA	bound	383	NA	NA	1	weight	5000	5000	nav	4_4	236	herroepen	0.16686148927272498	LEMMAPATH	nav_5000	c1	0
herroepen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	0.03222751578171742	-0.10874706718622412	selection3	NA	bound	383	NA	NA	1	weight	5000	5000	all	4_4	236	herroepen	0.20920335164902404	LEMMAPATH	all_5000	c1	0
herroepen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	-0.11777841675736268	0.028603695942481685	selection3	NA	bound	383	NA	NA	1	weight	FOC	214	nav	4_4	236	herroepen	0.16879497538805643	LEMMAPATH	nav_FOC	c1	0
herroepen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	-0.1279270268265618	0.021078586493852008	selection3	NA	bound	383	NA	NA	1	weight	FOC	383	all	4_4	236	herroepen	0.16544952390304096	LEMMAPATH	all_FOC	c1	0
herroepen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	0.13706254240800053	0.1550184743472575	selection3	NA	bound	383	NA	NA	1	selection	5000	5000	nav	4_4	236	herroepen	0.24513062682772807	LEMMAPATH	nav_5000	c4	0
herroepen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	0.19145452934926643	-0.019153385762653605	selection3	NA	bound	383	NA	NA	1	selection	5000	5000	all	4_4	236	herroepen	0.24085296753356814	LEMMAPATH	all_5000	c2	0
herroepen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	-0.00411409901004328	0.09163491582712437	selection3	NA	bound	383	NA	NA	1	selection	FOC	214	nav	4_4	236	herroepen	0.23342561227308867	LEMMAPATH	nav_FOC	c4	0
herroepen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	0.00813586615654433	0.0775797471202536	selection3	NA	bound	383	NA	NA	1	selection	FOC	383	all	4_4	236	herroepen	0.23819495311922795	LEMMAPATH	all_FOC	c4	0
herroepen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	0.17617832171845135	0.24457694974668576	selection3	NA	bound	681	NA	NA	1	no	5000	5000	nav	4_4	236	herroepen	0.21561653157879623	LEMMAPATH	nav_5000	c4	0
herroepen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	0.3322998117149761	0.08254295565071394	selection3	NA	bound	681	NA	NA	1	no	5000	5000	all	4_4	236	herroepen	0.2350509405468456	LEMMAPATH	all_5000	c4	0
herroepen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	0.02101920389316691	0.18253651609470778	selection3	NA	bound	681	NA	NA	1	no	FOC	360	nav	4_4	236	herroepen	0.22798410472630876	LEMMAPATH	nav_FOC	c4	0
herroepen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	0.022842261071195982	0.16875302622163824	selection3	NA	bound	681	NA	NA	1	no	FOC	681	all	4_4	236	herroepen	0.2213456707546734	LEMMAPATH	all_FOC	c4	0
herroepen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	-0.047724658018860715	0.006493321387284948	weight	NA	bound	383	NA	NA	1	weight	5000	5000	nav	4_4	236	herroepen	0.16686148927272498	LEMMAPATH	nav_5000	c1	1
herroepen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	0.03222751578171742	-0.10874706718622412	weight	NA	bound	383	NA	NA	1	weight	5000	5000	all	4_4	236	herroepen	0.20920335164902404	LEMMAPATH	all_5000	c1	0
herroepen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	-0.11777841675736268	0.028603695942481685	weight	NA	bound	383	NA	NA	1	weight	FOC	214	nav	4_4	236	herroepen	0.16879497538805643	LEMMAPATH	nav_FOC	c1	0
herroepen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	-0.1279270268265618	0.021078586493852008	weight	NA	bound	383	NA	NA	1	weight	FOC	383	all	4_4	236	herroepen	0.16544952390304096	LEMMAPATH	all_FOC	c1	0
herroepen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	0.13768070510271943	0.09768707209118464	weight	NA	bound	383	NA	NA	1	selection	5000	5000	nav	4_4	236	herroepen	0.22773696503566487	LEMMAPATH	nav_5000	c4	0
herroepen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	0.15822980625523653	-0.07257334262161319	weight	NA	bound	383	NA	NA	1	selection	5000	5000	all	4_4	236	herroepen	0.22475086974280148	LEMMAPATH	all_5000	c2	0
herroepen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	0.0026575286903275505	0.04666603269391519	weight	NA	bound	383	NA	NA	1	selection	FOC	214	nav	4_4	236	herroepen	0.21990783169766262	LEMMAPATH	nav_FOC	c4	0
herroepen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	0.00706903802232072	0.04137692976209129	weight	NA	bound	383	NA	NA	1	selection	FOC	383	all	4_4	236	herroepen	0.21820015208420052	LEMMAPATH	all_FOC	c4	0
herroepen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	0.1766846559990035	0.17023882235989427	weight	NA	bound	681	NA	NA	1	no	5000	5000	nav	4_4	236	herroepen	0.20592966973429966	LEMMAPATH	nav_5000	c4	0
herroepen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	0.23278454912050972	-0.020834722811906573	weight	NA	bound	681	NA	NA	1	no	5000	5000	all	4_4	236	herroepen	0.21326336976684857	LEMMAPATH	all_5000	c4	0
herroepen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	0.022507018714868862	0.09875508349558426	weight	NA	bound	681	NA	NA	1	no	FOC	360	nav	4_4	236	herroepen	0.22363079816264553	LEMMAPATH	nav_FOC	c4	1
herroepen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	0.026823398943161554	0.08989298582692105	weight	NA	bound	681	NA	NA	1	no	FOC	681	all	4_4	236	herroepen	0.2228979445964215	LEMMAPATH	all_FOC	c4	0
