_model	model.x	model.y	foc_minimum_features	soc_vector	soc_length_num	tokens	type	LEMMAPATH	LEMMAREL	foc_base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_ppmi	soc_soc_win	stress	pam_cluster	is_medoid
hoop.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.3209695499115884	0.01055019092017678	1	nav_5000	5000	300	hoop	NA	NA	BOW	bound	445	lex	10_10	weight	4_4	0.28803342118929287	c1	0
hoop.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.36694293343769013	-0.2321927777874197	1	all_5000	5000	300	hoop	NA	NA	BOW	bound	445	lex	10_10	weight	4_4	0.2796626488132573	c2	0
hoop.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.29848537645013873	0.03128265498020807	1	nav_FOC	334	300	hoop	NA	NA	BOW	bound	445	lex	10_10	weight	4_4	0.299068765088973	c1	0
hoop.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.2943267683515726	0.03634025338834705	1	all_FOC	445	300	hoop	NA	NA	BOW	bound	445	lex	10_10	weight	4_4	0.29319417505551426	c1	0
hoop.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.34576561788382626	0.09539365531266338	1	nav_5000	5000	300	hoop	NA	NA	BOW	bound	445	lex	10_10	selection	4_4	0.285404885716024	c1	0
hoop.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSall	-0.37035753950436334	-0.2608377372792675	1	all_5000	5000	300	hoop	NA	NA	BOW	bound	445	lex	10_10	selection	4_4	0.2719623021516083	c2	0
hoop.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.2982332186790644	0.09015228532400879	1	nav_FOC	334	300	hoop	NA	NA	BOW	bound	445	lex	10_10	selection	4_4	0.29131432359308584	c1	0
hoop.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.30022449356572606	0.08763533552344131	1	all_FOC	445	300	hoop	NA	NA	BOW	bound	445	lex	10_10	selection	4_4	0.28485791582029324	c1	0
hoop.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSnav	-0.22881363621171555	0.24906176878033628	1	nav_5000	5000	309	hoop	NA	NA	BOW	bound	1049	lex	10_10	no	4_4	0.26142506545594796	c3	0
hoop.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSall	-0.3197451325155506	-0.3854276039393156	1	all_5000	5000	309	hoop	NA	NA	BOW	bound	1049	lex	10_10	no	4_4	0.26036243440598433	c2	0
hoop.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.21508682899302475	0.2321027204931749	1	nav_FOC	812	309	hoop	NA	NA	BOW	bound	1049	lex	10_10	no	4_4	0.26985957132260135	c3	0
hoop.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	-0.2132070795154271	0.23287101756174322	1	all_FOC	1049	309	hoop	NA	NA	BOW	bound	1049	lex	10_10	no	4_4	0.26496199533365994	c3	0
hoop.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	0.050048737505207636	-0.09529525405814537	1	nav_5000	5000	311	hoop	NA	NA	BOW	bound	582	all	10_10	weight	4_4	0.26004091084239744	c4	0
hoop.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	0.06455193846406462	-0.21147756355218542	1	all_5000	5000	311	hoop	NA	NA	BOW	bound	582	all	10_10	weight	4_4	0.25994221549449315	c5	0
hoop.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.035465207045336476	-0.02690788225788603	1	nav_FOC	334	311	hoop	NA	NA	BOW	bound	582	all	10_10	weight	4_4	0.2767738236036843	c4	0
hoop.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.03529488465317649	-0.013466603512401644	1	all_FOC	582	311	hoop	NA	NA	BOW	bound	582	all	10_10	weight	4_4	0.24673588321630635	c4	0
hoop.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.10707107395003694	0.14320337660820484	1	nav_5000	5000	311	hoop	NA	NA	BOW	bound	582	all	10_10	selection	4_4	0.23714226258093082	c6	0
hoop.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	0.18249783609547665	-0.24916119668722175	1	all_5000	5000	311	hoop	NA	NA	BOW	bound	582	all	10_10	selection	4_4	0.23810781555309143	c5	0
hoop.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.0025120938964770098	0.10694306127917971	1	nav_FOC	334	311	hoop	NA	NA	BOW	bound	582	all	10_10	selection	4_4	0.26283359384358085	c6	0
hoop.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.0017099198027111853	0.10281071458630363	1	all_FOC	582	311	hoop	NA	NA	BOW	bound	582	all	10_10	selection	4_4	0.23667900486643642	c6	0
hoop.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	0.03373934901950717	0.2344712483602989	1	nav_5000	5000	311	hoop	NA	NA	BOW	bound	1391	all	10_10	no	4_4	0.21590888085194226	c3	0
hoop.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	0.05282789506821854	-0.3758119161139262	1	all_5000	5000	311	hoop	NA	NA	BOW	bound	1391	all	10_10	no	4_4	0.23394129298255883	c3	0
hoop.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.019161307687535153	0.22706783453572474	1	nav_FOC	812	311	hoop	NA	NA	BOW	bound	1391	all	10_10	no	4_4	0.24003221999789845	c3	0
hoop.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	-0.021225371663849198	0.25620607000640583	1	all_FOC	1391	311	hoop	NA	NA	BOW	bound	1391	all	10_10	no	4_4	0.20931567357995517	c3	0
hoop.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.2717244718145048	-0.012039976993558707	1	nav_5000	5000	283	hoop	NA	NA	BOW	bound	352	lex	5_5	weight	4_4	0.2864071489186893	c1	0
hoop.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.3172495674077461	-0.23119090778557705	1	all_5000	5000	283	hoop	NA	NA	BOW	bound	352	lex	5_5	weight	4_4	0.2898859937759462	c2	0
hoop.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.24242172259778283	0.008337182017206986	1	nav_FOC	260	283	hoop	NA	NA	BOW	bound	352	lex	5_5	weight	4_4	0.30688922434678956	c1	0
hoop.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.23434860585857517	0.022926057929844694	1	all_FOC	352	283	hoop	NA	NA	BOW	bound	352	lex	5_5	weight	4_4	0.30112021520928134	c1	0
hoop.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.29266426509758287	0.054596355773952075	1	nav_5000	5000	283	hoop	NA	NA	BOW	bound	352	lex	5_5	selection	4_4	0.2804838414250389	c1	0
hoop.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.3105311666518819	-0.23758918550117208	1	all_5000	5000	283	hoop	NA	NA	BOW	bound	352	lex	5_5	selection	4_4	0.2765978885533672	c2	1
hoop.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.23379604479895807	0.05494966385667225	1	nav_FOC	260	283	hoop	NA	NA	BOW	bound	352	lex	5_5	selection	4_4	0.2959925844220134	c1	0
hoop.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.23787740555744055	0.05297590697946184	1	all_FOC	352	283	hoop	NA	NA	BOW	bound	352	lex	5_5	selection	4_4	0.28841798206337654	c1	1
hoop.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.2555749729047771	0.15296454210785748	1	nav_5000	5000	305	hoop	NA	NA	BOW	bound	645	lex	5_5	no	4_4	0.2669402118352922	c1	0
hoop.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.3106870720640596	-0.30385755540424797	1	all_5000	5000	305	hoop	NA	NA	BOW	bound	645	lex	5_5	no	4_4	0.2654018855663627	c2	0
hoop.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.2091114001143597	0.1203584959943576	1	nav_FOC	495	305	hoop	NA	NA	BOW	bound	645	lex	5_5	no	4_4	0.28621686839599086	c1	0
hoop.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.2186346708970616	0.12368428481327103	1	all_FOC	645	305	hoop	NA	NA	BOW	bound	645	lex	5_5	no	4_4	0.27666494101459865	c1	0
hoop.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	0.10264388225334793	-0.06705756023519542	1	nav_5000	5000	311	hoop	NA	NA	BOW	bound	458	all	5_5	weight	4_4	0.2611958775284182	c4	0
hoop.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	0.10785525591359917	-0.1488538374501403	1	all_5000	5000	311	hoop	NA	NA	BOW	bound	458	all	5_5	weight	4_4	0.2585232442144143	c5	0
hoop.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.003815623097509628	-0.030896858511319115	1	nav_FOC	260	311	hoop	NA	NA	BOW	bound	458	all	5_5	weight	4_4	0.28328915624806816	c4	0
hoop.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	-2.1802966995215553e-4	-0.017001670114454203	1	all_FOC	458	311	hoop	NA	NA	BOW	bound	458	all	5_5	weight	4_4	0.2603797321648474	c4	1
hoop.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.16673872750515692	0.04735025191815526	1	nav_5000	5000	311	hoop	NA	NA	BOW	bound	458	all	5_5	selection	4_4	0.2262361842712007	c6	0
hoop.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	0.21511263664297967	-0.14308506202923293	1	all_5000	5000	311	hoop	NA	NA	BOW	bound	458	all	5_5	selection	4_4	0.23645305508519027	c5	0
hoop.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.06337524319930415	0.04476860440506194	1	nav_FOC	260	311	hoop	NA	NA	BOW	bound	458	all	5_5	selection	4_4	0.2520985505306771	c6	0
hoop.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.05751546438134035	0.041749982751614685	1	all_FOC	458	311	hoop	NA	NA	BOW	bound	458	all	5_5	selection	4_4	0.2363126023210218	c6	1
hoop.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.1144208331571043	0.09544974587215965	1	nav_5000	5000	311	hoop	NA	NA	BOW	bound	872	all	5_5	no	4_4	0.1516372018625612	c6	0
hoop.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	0.18354966199584585	-0.19981997977758417	1	all_5000	5000	311	hoop	NA	NA	BOW	bound	872	all	5_5	no	4_4	0.22480304415160032	c5	0
hoop.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.04554931333218181	0.09073798255550788	1	nav_FOC	495	311	hoop	NA	NA	BOW	bound	872	all	5_5	no	4_4	0.25545827195387105	c6	0
hoop.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	0.0347533708561811	0.10438634292188216	1	all_FOC	872	311	hoop	NA	NA	BOW	bound	872	all	5_5	no	4_4	0.23127695444119245	c6	0
hoop.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.24129121058290745	-0.0217392758881941	1	nav_5000	5000	263	hoop	NA	NA	BOW	bound	252	lex	3_3	weight	4_4	0.289626181972723	c1	0
hoop.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.2842688796182511	-0.2482461600471448	1	all_5000	5000	263	hoop	NA	NA	BOW	bound	252	lex	3_3	weight	4_4	0.28733638435887504	c2	0
hoop.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.23420574740430186	-0.012279779828680245	1	nav_FOC	182	263	hoop	NA	NA	BOW	bound	252	lex	3_3	weight	4_4	0.3122109690382757	c1	0
hoop.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.2231504026318995	-0.0029364342985515814	1	all_FOC	252	263	hoop	NA	NA	BOW	bound	252	lex	3_3	weight	4_4	0.30852233718672245	c1	0
hoop.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.2839636007043597	3.5231189157329393e-4	1	nav_5000	5000	263	hoop	NA	NA	BOW	bound	252	lex	3_3	selection	4_4	0.2830572612798937	c1	0
hoop.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.29359216920511383	-0.26274840051210835	1	all_5000	5000	263	hoop	NA	NA	BOW	bound	252	lex	3_3	selection	4_4	0.27691740098788953	c2	0
hoop.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.24926929465477332	0.01834410783026523	1	nav_FOC	182	263	hoop	NA	NA	BOW	bound	252	lex	3_3	selection	4_4	0.3038629550341424	c1	0
hoop.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.24588323620502348	0.024785868181793666	1	all_FOC	252	263	hoop	NA	NA	BOW	bound	252	lex	3_3	selection	4_4	0.2962206738062292	c1	0
hoop.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.2950348062334993	0.11167204130624521	1	nav_5000	5000	299	hoop	NA	NA	BOW	bound	408	lex	3_3	no	4_4	0.27482084198568885	c1	0
hoop.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.3092599868638454	-0.2800583382675838	1	all_5000	5000	299	hoop	NA	NA	BOW	bound	408	lex	3_3	no	4_4	0.27355218181561197	c2	0
hoop.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.24701461925009935	0.08683803839510745	1	nav_FOC	309	299	hoop	NA	NA	BOW	bound	408	lex	3_3	no	4_4	0.29289847251707224	c1	0
hoop.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.25437914073070117	0.0900915541308343	1	all_FOC	408	299	hoop	NA	NA	BOW	bound	408	lex	3_3	no	4_4	0.28438730629092307	c1	0
hoop.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.1600049552630795	-0.0582705635441834	1	nav_5000	5000	311	hoop	NA	NA	BOW	bound	334	all	3_3	weight	4_4	0.2645509974774766	c7	0
hoop.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	0.15094309020615163	-0.11656974780103255	1	all_5000	5000	311	hoop	NA	NA	BOW	bound	334	all	3_3	weight	4_4	0.26188236693334266	c5	0
hoop.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	0.0405229500326433	-0.053208314207108406	1	nav_FOC	182	311	hoop	NA	NA	BOW	bound	334	all	3_3	weight	4_4	0.2910041725458242	c4	0
hoop.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	0.031011042626281855	-0.03457678322397227	1	all_FOC	334	311	hoop	NA	NA	BOW	bound	334	all	3_3	weight	4_4	0.27365104182579764	c4	0
hoop.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.22611653292435835	-0.01645468552821674	1	nav_5000	5000	311	hoop	NA	NA	BOW	bound	334	all	3_3	selection	4_4	0.2388684409796652	c7	0
hoop.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	0.2279822930092429	-0.10246848034930031	1	all_5000	5000	311	hoop	NA	NA	BOW	bound	334	all	3_3	selection	4_4	0.23655398144459083	c5	0
hoop.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.11446592312272534	0.017452638582892598	1	nav_FOC	182	311	hoop	NA	NA	BOW	bound	334	all	3_3	selection	4_4	0.2598576165169421	c6	0
hoop.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.09967710479775896	0.0148046895532996	1	all_FOC	334	311	hoop	NA	NA	BOW	bound	334	all	3_3	selection	4_4	0.24790408660902055	c6	0
hoop.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.1980685413782507	0.005107361182511808	1	nav_5000	5000	311	hoop	NA	NA	BOW	bound	552	all	3_3	no	4_4	0.2390359463158383	c7	0
hoop.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	0.24104743903090298	-0.13736456646198406	1	all_5000	5000	311	hoop	NA	NA	BOW	bound	552	all	3_3	no	4_4	0.23609928297438376	c5	0
hoop.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.09626113269540505	0.03948181889410944	1	nav_FOC	309	311	hoop	NA	NA	BOW	bound	552	all	3_3	no	4_4	0.2645990643159965	c7	0
hoop.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.08238234631973557	0.046489225517671186	1	all_FOC	552	311	hoop	NA	NA	BOW	bound	552	all	3_3	no	4_4	0.24137774315983007	c6	0
hoop.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.3593870085855426	0.026244992561954485	1	nav_5000	5000	307	hoop	NA	NA	BOW	nobound	525	lex	10_10	weight	4_4	0.280962239962157	c1	0
hoop.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.4159696937371795	-0.2196006335376701	1	all_5000	5000	307	hoop	NA	NA	BOW	nobound	525	lex	10_10	weight	4_4	0.2812552930585925	c2	0
hoop.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.3485616926640768	0.05141833640708107	1	nav_FOC	393	307	hoop	NA	NA	BOW	nobound	525	lex	10_10	weight	4_4	0.2889927149092701	c1	0
hoop.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.3424856712706651	0.05332902043390872	1	all_FOC	525	307	hoop	NA	NA	BOW	nobound	525	lex	10_10	weight	4_4	0.2834428299850649	c1	0
hoop.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.3478572620456055	0.15662027120820826	1	nav_5000	5000	307	hoop	NA	NA	BOW	nobound	525	lex	10_10	selection	4_4	0.27559815061246046	c1	0
hoop.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-0.43007011127105377	-0.26617425721850263	1	all_5000	5000	307	hoop	NA	NA	BOW	nobound	525	lex	10_10	selection	4_4	0.2678399755113852	c2	0
hoop.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.31091302970897444	0.15630954683710852	1	nav_FOC	393	307	hoop	NA	NA	BOW	nobound	525	lex	10_10	selection	4_4	0.28269862013500413	c1	0
hoop.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.3137319859900017	0.15300300605232506	1	all_FOC	525	307	hoop	NA	NA	BOW	nobound	525	lex	10_10	selection	4_4	0.27710843692276116	c1	0
hoop.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-0.2582204650603133	0.32429494009965815	1	nav_5000	5000	312	hoop	NA	NA	BOW	nobound	1368	lex	10_10	no	4_4	5.963720944844677e-5	c3	0
hoop.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-0.5724276127093637	-0.264572144707991	1	all_5000	5000	312	hoop	NA	NA	BOW	nobound	1368	lex	10_10	no	4_4	0.2412263897825952	c2	0
hoop.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.25042103802904875	0.3162748736618074	1	nav_FOC	1044	312	hoop	NA	NA	BOW	nobound	1368	lex	10_10	no	4_4	5.984857465777417e-5	c3	0
hoop.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-0.25122279084109345	0.3202160973822258	1	all_FOC	1368	312	hoop	NA	NA	BOW	nobound	1368	lex	10_10	no	4_4	5.5970340376293246e-5	c3	0
hoop.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	0.01175485900036609	-0.1360733243048182	1	nav_5000	5000	312	hoop	NA	NA	BOW	nobound	698	all	10_10	weight	4_4	0.24347087529593933	c4	0
hoop.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	0.02492001178685305	-0.25692030699965657	1	all_5000	5000	312	hoop	NA	NA	BOW	nobound	698	all	10_10	weight	4_4	0.2593411924966361	c5	0
hoop.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.07226994130715128	-0.05358058645221328	1	nav_FOC	393	312	hoop	NA	NA	BOW	nobound	698	all	10_10	weight	4_4	0.25899462342795265	c4	0
hoop.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.07317996210295989	-0.025029630872017084	1	all_FOC	698	312	hoop	NA	NA	BOW	nobound	698	all	10_10	weight	4_4	0.21291963605390551	c4	0
hoop.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.08150666101079641	0.21738026664693338	1	nav_5000	5000	312	hoop	NA	NA	BOW	nobound	698	all	10_10	selection	4_4	0.24257382218137016	c3	0
hoop.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	0.17714179886922451	-0.32923715586107244	1	all_5000	5000	312	hoop	NA	NA	BOW	nobound	698	all	10_10	selection	4_4	0.2077029207320701	c5	0
hoop.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.031637804351744486	0.18440432495050166	1	nav_FOC	393	312	hoop	NA	NA	BOW	nobound	698	all	10_10	selection	4_4	0.2575153339083545	c3	0
hoop.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.03381870696353235	0.18061500977664968	1	all_FOC	698	312	hoop	NA	NA	BOW	nobound	698	all	10_10	selection	4_4	0.22122996167486308	c3	0
hoop.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	-0.045702411674448044	0.3210800829268502	1	nav_5000	5000	312	hoop	NA	NA	BOW	nobound	1832	all	10_10	no	4_4	0.17585265717342977	c3	0
hoop.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	0.014853976695134743	0.49221499326343116	1	all_5000	5000	312	hoop	NA	NA	BOW	nobound	1832	all	10_10	no	4_4	0.23478775103560373	c3	0
hoop.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.08710330406118988	0.32000589863009926	1	nav_FOC	1044	312	hoop	NA	NA	BOW	nobound	1832	all	10_10	no	4_4	0.22983393095038782	c3	1
hoop.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	-0.08215333624108599	0.34143420455389917	1	all_FOC	1832	312	hoop	NA	NA	BOW	nobound	1832	all	10_10	no	4_4	0.1809881149783422	c3	0
hoop.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.2740180542113708	-0.014845540130003599	1	nav_5000	5000	286	hoop	NA	NA	BOW	nobound	374	lex	5_5	weight	4_4	0.2825139709020734	c1	0
hoop.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.3193406215693394	-0.23352139609736877	1	all_5000	5000	286	hoop	NA	NA	BOW	nobound	374	lex	5_5	weight	4_4	0.28659882297115097	c2	0
hoop.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.23870701159120233	0.011008199022117334	1	nav_FOC	276	286	hoop	NA	NA	BOW	nobound	374	lex	5_5	weight	4_4	0.3024808475153113	c1	0
hoop.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.23246642022265546	0.022395570440224638	1	all_FOC	374	286	hoop	NA	NA	BOW	nobound	374	lex	5_5	weight	4_4	0.29673531150141985	c1	0
hoop.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.29133632491875844	0.06307099277458635	1	nav_5000	5000	286	hoop	NA	NA	BOW	nobound	374	lex	5_5	selection	4_4	0.27438979224073534	c1	0
hoop.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.3210089035842435	-0.24770984009930788	1	all_5000	5000	286	hoop	NA	NA	BOW	nobound	374	lex	5_5	selection	4_4	0.2722902233555595	c2	0
hoop.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.2310106694855147	0.061202525115480536	1	nav_FOC	276	286	hoop	NA	NA	BOW	nobound	374	lex	5_5	selection	4_4	0.2895240104019267	c1	0
hoop.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.23842349904196095	0.05769969474523427	1	all_FOC	374	286	hoop	NA	NA	BOW	nobound	374	lex	5_5	selection	4_4	0.2842756237466369	c1	0
hoop.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.25278740037199526	0.18667922816941593	1	nav_5000	5000	308	hoop	NA	NA	BOW	nobound	725	lex	5_5	no	4_4	0.2610309183434156	c1	0
hoop.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.3330188529269479	-0.3178110067118245	1	all_5000	5000	308	hoop	NA	NA	BOW	nobound	725	lex	5_5	no	4_4	0.2659066615901758	c2	0
